exec,label,timestamp,cpu
139,publisher,1733605523,
139,publisher,1733605524,27.0
139,publisher,1733605524,36.0
139,publisher,1733605525,18.0
139,publisher,1733605526,18.0
139,publisher,1733605526,12.0
139,publisher,1733605527, 9.0
139,publisher,1733605527, 9.0
139,publisher,1733605528, 7.2
139,publisher,1733605528, 7.4
139,publisher,1733605529, 6.1
139,publisher,1733605530, 6.1
139,publisher,1733605530, 5.2
139,publisher,1733605531, 4.6
139,publisher,1733605531, 4.6
139,publisher,1733605532, 4.1
139,publisher,1733605532, 4.2
139,publisher,1733605533, 3.8
139,publisher,1733605533, 3.8
139,publisher,1733605534, 3.4
139,publisher,1733605535, 3.4
139,publisher,1733605535, 3.1
139,publisher,1733605536, 3.1
139,publisher,1733605536, 3.0
139,publisher,1733605537, 2.7
139,publisher,1733605537, 2.7
139,publisher,1733605538, 2.6
139,publisher,1733605538, 2.6
139,publisher,1733605539, 2.4
139,publisher,1733605539, 2.4
139,publisher,1733605540, 2.2
139,publisher,1733605541, 2.3
139,publisher,1733605541, 2.2
139,publisher,1733605542, 2.2
139,publisher,1733605542, 2.1
139,publisher,1733605543, 2.1
139,publisher,1733605543, 2.0
139,publisher,1733605544, 1.9
139,publisher,1733605544, 1.9
139,publisher,1733605545, 1.8
139,publisher,1733605545, 1.8
139,publisher,1733605546, 1.7
139,publisher,1733605546, 1.7
139,publisher,1733605547, 1.7
139,publisher,1733605548, 1.7
139,publisher,1733605548, 1.6
139,publisher,1733605549, 1.6
139,publisher,1733605549, 1.6
139,publisher,1733605550, 1.5
139,publisher,1733605550, 1.5
139,publisher,1733605551, 1.5
139,publisher,1733605551, 1.5
139,publisher,1733605552, 1.4
139,publisher,1733605552, 1.4
139,publisher,1733605553, 1.4
139,publisher,1733605554, 1.4
139,publisher,1733605554, 1.4
139,publisher,1733605555, 1.3
139,publisher,1733605555, 1.3
139,publisher,1733605556, 1.3
139,publisher,1733605556, 1.3
139,publisher,1733605557, 1.3
139,publisher,1733605558, 1.3
139,publisher,1733605558, 1.2
139,publisher,1733605559, 1.2
139,publisher,1733605559, 1.2
139,publisher,1733605560, 1.2
139,publisher,1733605560, 1.2
139,publisher,1733605561, 1.2
139,publisher,1733605561, 1.2
139,publisher,1733605562, 1.1
139,publisher,1733605563, 1.1
139,publisher,1733605563, 1.1
139,publisher,1733605564, 1.1
139,publisher,1733605564, 1.1
139,publisher,1733605565, 1.1
139,publisher,1733605565, 1.1
139,publisher,1733605566, 1.0
139,publisher,1733605566, 1.0
139,publisher,1733605567, 1.0
139,publisher,1733605568, 1.0
139,publisher,1733605568, 1.0
139,publisher,1733605569, 1.0
139,publisher,1733605569,
